product_id,productcategory_id,material_id,outer_diameter,inner_diameter,height,weight,heattreatmentcategory_id,workplace_id,duration_seconds
1581.0,S6,1.4034,1050.0,900.0,375.0,5853692350.0,2.0,50501.0,11280000000.0
1581.0,S6,1.4034,1050.0,900.0,375.0,5853692350.0,2.0,50501.0,13500000000.0
1581.0,S6,1.4034,1050.0,900.0,375.0,5853692350.0,2.0,50501.0,8280000000.0
1581.0,S6,1.4034,1050.0,900.0,375.0,5853692350.0,2.0,50514.0,2040000000.0
1581.0,S6,1.4034,1050.0,900.0,375.0,5853692350.0,2.0,50514.0,960000000.0
1581.0,S6,1.4034,1050.0,900.0,375.0,5853692350.0,2.0,,2400000000.0
1581.0,S6,1.4034,1050.0,900.0,375.0,5853692350.0,2.0,,4620000000.0
1581.0,S6,1.4034,1050.0,900.0,375.0,5853692350.0,2.0,,12420000000.0
1598.0,S6,1.046,468.0,436.0,165.0,712310004732.0,0.0,50501.0,4380000000.0
1598.0,S6,1.046,468.0,436.0,165.0,712310004732.0,0.0,50501.0,2400000000.0
1598.0,S6,1.046,468.0,436.0,165.0,712310004732.0,0.0,50513.0,540000000.0
1598.0,S6,1.046,468.0,436.0,165.0,712310004732.0,0.0,,1320000000.0
1600.0,S6,1.0038,1310.0,1225.0,110.0,533093617941.0,0.0,50501.0,6120000000.0
1600.0,S6,1.0038,1310.0,1225.0,110.0,533093617941.0,0.0,50513.0,0.0
1600.0,S6,1.0038,1310.0,1225.0,110.0,533093617941.0,0.0,50513.0,480000000.0
1600.0,S6,1.0038,1310.0,1225.0,110.0,533093617941.0,0.0,,900000000.0
1601.0,S6,1.4462,514.0,297.0,100.0,10381067370.0,4.0,50501.0,0.0
1601.0,S6,1.4462,514.0,297.0,100.0,10381067370.0,4.0,50513.0,420000000.0
1601.0,S6,1.4462,514.0,297.0,100.0,10381067370.0,4.0,,1560000000.0
1602.0,S6,1.4462,514.0,297.0,125.0,51297633909.0,4.0,50501.0,660000000.0
1602.0,S6,1.4462,514.0,297.0,125.0,51297633909.0,4.0,50501.0,12060000000.0
1602.0,S6,1.4462,514.0,297.0,125.0,51297633909.0,4.0,,540000000.0
1607.0,S6,1.4462,860.0,670.0,22.0,72017200720.0,4.0,50513.0,1440000000.0
1607.0,S6,1.4462,860.0,670.0,22.0,72017200720.0,4.0,,0.0
1607.0,S6,1.4462,860.0,670.0,22.0,72017200720.0,4.0,,480000000.0
1608.0,S6,1.0566,247.0,154.0,42.0,6274590695617.0,0.0,50501.0,2580000000.0
1608.0,S6,1.0566,247.0,154.0,42.0,6274590695617.0,0.0,50501.0,1860000000.0
1610.0,S6,1.0503,550.0,504.0,355.0,469339045666.0,0.0,50501.0,9360000000.0
1610.0,S6,1.0503,550.0,504.0,355.0,469339045666.0,0.0,,0.0
1610.0,S6,1.0503,550.0,504.0,355.0,469339045666.0,0.0,,1140000000.0
1610.0,S6,1.0503,550.0,504.0,355.0,469339045666.0,0.0,50514.0,120000000.0
1613.0,S6,1.4034,460.0,360.0,176.0,914801636727.0,2.0,50501.0,6360000000.0
1613.0,S6,1.4034,460.0,360.0,176.0,914801636727.0,2.0,50501.0,1680000000.0
1613.0,S6,1.4034,460.0,360.0,176.0,914801636727.0,2.0,50501.0,21480000000.0
1613.0,S6,1.4034,460.0,360.0,176.0,914801636727.0,2.0,50513.0,6180000000.0
1613.0,S6,1.4034,460.0,360.0,176.0,914801636727.0,2.0,,7560000000.0
1614.0,S6,1.4034,510.0,380.0,143.0,27022211740.0,2.0,50501.0,2940000000.0
1614.0,S6,1.4034,510.0,380.0,143.0,27022211740.0,2.0,50513.0,720000000.0
1614.0,S6,1.4034,510.0,380.0,143.0,27022211740.0,2.0,,960000000.0
1614.0,S6,1.4034,510.0,380.0,143.0,27022211740.0,2.0,,6780000000.0
1615.0,S6,1.7225,247.0,188.0,86.0,4326213292587.0,0.0,50501.0,10200000000.0
1615.0,S6,1.7225,247.0,188.0,86.0,4326213292587.0,0.0,50513.0,480000000.0
1615.0,S6,1.7225,247.0,188.0,86.0,4326213292587.0,0.0,,4080000000.0
1622.0,S6,2.4668,305.0,200.0,227.0,77503980223.0,4.0,,2040000000.0
1622.0,S6,2.4668,305.0,200.0,227.0,77503980223.0,4.0,,1800000000.0
1622.0,S6,2.4668,305.0,200.0,227.0,77503980223.0,4.0,,2100000000.0
1622.0,S6,2.4668,305.0,200.0,227.0,77503980223.0,4.0,,2040000000.0
1622.0,S6,2.4668,305.0,200.0,227.0,77503980223.0,4.0,,0.0
1622.0,S6,2.4668,305.0,200.0,227.0,77503980223.0,4.0,,1560000000.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,5040000000.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,1680000000.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,0.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,1440000000.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,900000000.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,1440000000.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,0.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,420000000.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,1500000000.0
1623.0,S6,2.4668,384.0,250.0,290.0,681411948208.0,4.0,,120000000.0
1624.0,S6,2.4668,460.0,300.0,346.0,86052390545.0,0.0,,840000000.0
1624.0,S6,2.4668,460.0,300.0,346.0,86052390545.0,0.0,,900000000.0
1624.0,S6,2.4668,460.0,300.0,346.0,86052390545.0,0.0,,0.0
1624.0,S6,2.4668,460.0,300.0,346.0,86052390545.0,0.0,,1080000000.0
1624.0,S6,2.4668,460.0,300.0,346.0,86052390545.0,0.0,,960000000.0
1627.0,S6,2.4668,232.0,150.0,178.0,635219591159.0,4.0,50515.0,960000000.0
1627.0,S6,2.4668,232.0,150.0,178.0,635219591159.0,4.0,50515.0,300000000.0
1627.0,S6,2.4668,232.0,150.0,178.0,635219591159.0,4.0,50515.0,1260000000.0
1628.0,S6,2.4668,232.0,150.0,178.0,635219591159.0,4.0,50515.0,420000000.0
1628.0,S6,2.4668,232.0,150.0,178.0,635219591159.0,4.0,50515.0,300000000.0
1629.0,S6,1.0432,1220.0,1050.0,100.0,687374941887.0,0.0,50501.0,4080000000.0
1629.0,S6,1.0432,1220.0,1050.0,100.0,687374941887.0,0.0,50501.0,4020000000.0
1629.0,S6,1.0432,1220.0,1050.0,100.0,687374941887.0,0.0,50514.0,360000000.0
1629.0,S6,1.0432,1220.0,1050.0,100.0,687374941887.0,0.0,,720000000.0
1630.0,S6,1.0432,1220.0,1060.0,95.0,669024772896.0,0.0,50501.0,9360000000.0
1630.0,S6,1.0432,1220.0,1060.0,95.0,669024772896.0,0.0,50501.0,7620000000.0
1630.0,S6,1.0432,1220.0,1060.0,95.0,669024772896.0,0.0,50514.0,420000000.0
1630.0,S6,1.0432,1220.0,1060.0,95.0,669024772896.0,0.0,,960000000.0
1631.0,S6,1.4462,268.0,209.0,52.0,905303248044.0,4.0,50501.0,6480000000.0
1631.0,S6,1.4462,268.0,209.0,52.0,905303248044.0,4.0,50501.0,2760000000.0
1631.0,S6,1.4462,268.0,209.0,52.0,905303248044.0,4.0,50513.0,420000000.0
1632.0,S6,1.4542,293.0,233.0,110.0,6148714911967.0,4.0,50501.0,0.0
1632.0,S6,1.4542,293.0,233.0,110.0,6148714911967.0,4.0,50513.0,0.0
1632.0,S6,1.4542,293.0,233.0,110.0,6148714911967.0,4.0,50513.0,420000000.0
1632.0,S6,1.4542,293.0,233.0,110.0,6148714911967.0,4.0,,0.0
1633.0,S6,1.4542,279.0,209.0,110.0,6680611577719.0,4.0,50501.0,0.0
1633.0,S6,1.4542,279.0,209.0,110.0,6680611577719.0,4.0,50513.0,360000000.0
1633.0,S6,1.4542,279.0,209.0,110.0,6680611577719.0,4.0,,300000000.0
1635.0,S6,1.4542,377.0,308.0,38.0,2937844910686.0,4.0,50501.0,3420000000.0
1635.0,S6,1.4542,377.0,308.0,38.0,2937844910686.0,4.0,50501.0,3120000000.0
1635.0,S6,1.4542,377.0,308.0,38.0,2937844910686.0,4.0,50513.0,120000000.0
1635.0,S6,1.4542,377.0,308.0,38.0,2937844910686.0,4.0,,420000000.0
1636.0,S6,1.4542,378.0,335.0,34.0,7072979985172.0,4.0,50501.0,0.0
1636.0,S6,1.4542,378.0,335.0,34.0,7072979985172.0,4.0,50513.0,360000000.0
1636.0,S6,1.4542,378.0,335.0,34.0,7072979985172.0,4.0,,480000000.0
1637.0,S6,1.441,293.0,244.0,45.0,2013149872260.0,4.0,50513.0,420000000.0
1637.0,S6,1.441,293.0,244.0,45.0,2013149872260.0,4.0,,1200000000.0
1638.0,S6,1.441,688.0,512.0,80.0,680743379583.0,4.0,50501.0,7620000000.0
1638.0,S6,1.441,688.0,512.0,80.0,680743379583.0,4.0,50501.0,1800000000.0
1638.0,S6,1.441,688.0,512.0,80.0,680743379583.0,4.0,50513.0,60000000.0
1638.0,S6,1.441,688.0,512.0,80.0,680743379583.0,4.0,,360000000.0
1639.0,S6,1.441,332.0,259.0,52.0,3265021427366.0,4.0,50501.0,4800000000.0
1639.0,S6,1.441,332.0,259.0,52.0,3265021427366.0,4.0,50513.0,1260000000.0
1639.0,S6,1.441,332.0,259.0,52.0,3265021427366.0,4.0,,1800000000.0
1640.0,S6,1.441,522.0,414.0,62.0,564880751588.0,4.0,50501.0,10020000000.0
1640.0,S6,1.441,522.0,414.0,62.0,564880751588.0,4.0,50501.0,7680000000.0
1640.0,S6,1.441,522.0,414.0,62.0,564880751588.0,4.0,50513.0,0.0
1640.0,S6,1.441,522.0,414.0,62.0,564880751588.0,4.0,50513.0,720000000.0
1640.0,S6,1.441,522.0,414.0,62.0,564880751588.0,4.0,,3240000000.0
1641.0,S6,1.441,286.0,200.0,38.0,1685817537016.0,4.0,50513.0,300000000.0
1641.0,S6,1.441,286.0,200.0,38.0,1685817537016.0,4.0,,360000000.0
1642.0,S6,1.4462,823.0,715.0,101.0,73379250079.0,4.0,50513.0,180000000.0
1642.0,S6,1.4462,823.0,715.0,101.0,73379250079.0,4.0,,6420000000.0
1643.0,S6,1.441,312.0,244.0,45.0,9580936053296.0,4.0,50501.0,4140000000.0
1643.0,S6,1.441,312.0,244.0,45.0,9580936053296.0,4.0,50513.0,420000000.0
1643.0,S6,1.441,312.0,244.0,45.0,9580936053296.0,4.0,,60000000.0
1643.0,S6,1.441,312.0,244.0,45.0,9580936053296.0,4.0,,300000000.0
1643.0,S6,1.441,312.0,244.0,45.0,9580936053296.0,4.0,,540000000.0
1644.0,S6,1.4462,448.0,358.0,95.0,949811011583.0,4.0,50501.0,4800000000.0
1644.0,S6,1.4462,448.0,358.0,95.0,949811011583.0,4.0,50501.0,360000000.0
1644.0,S6,1.4462,448.0,358.0,95.0,949811011583.0,4.0,50513.0,360000000.0
1644.0,S6,1.4462,448.0,358.0,95.0,949811011583.0,4.0,,300000000.0
1644.0,S6,1.4462,448.0,358.0,95.0,949811011583.0,4.0,,240000000.0
1645.0,S6,1.4462,537.0,445.0,100.0,801876656516.0,4.0,50501.0,6060000000.0
1645.0,S6,1.4462,537.0,445.0,100.0,801876656516.0,4.0,50513.0,240000000.0
1645.0,S6,1.4462,537.0,445.0,100.0,801876656516.0,4.0,,1140000000.0
1646.0,S6,1.3974,242.0,175.0,62.0,7190982442498.0,4.0,50501.0,2040000000.0
1646.0,S6,1.3974,242.0,175.0,62.0,7190982442498.0,4.0,50513.0,540000000.0
1646.0,S6,1.3974,242.0,175.0,62.0,7190982442498.0,4.0,50513.0,120000000.0
1646.0,S6,1.3974,242.0,175.0,62.0,7190982442498.0,4.0,,1500000000.0
1646.0,S6,1.3974,242.0,175.0,62.0,7190982442498.0,4.0,,4860000000.0
1646.0,S6,1.3974,242.0,175.0,62.0,7190982442498.0,4.0,,2340000000.0
1647.0,S6,2.4668,435.0,322.0,85.0,308279095152.0,0.0,50501.0,21180000000.0
1647.0,S6,2.4668,435.0,322.0,85.0,308279095152.0,0.0,,300000000.0
1647.0,S6,2.4668,435.0,322.0,85.0,308279095152.0,0.0,,660000000.0
1647.0,S6,2.4668,435.0,322.0,85.0,308279095152.0,0.0,,780000000.0
1647.0,S6,2.4668,435.0,322.0,85.0,308279095152.0,0.0,50513.0,900000000.0
1648.0,S6,1.441,286.0,200.0,38.0,1685817537016.0,4.0,50501.0,2520000000.0
1648.0,S6,1.441,286.0,200.0,38.0,1685817537016.0,4.0,,480000000.0
1649.0,S6,1.4462,358.0,278.0,65.0,5605205080326.0,4.0,50501.0,3780000000.0
1649.0,S6,1.4462,358.0,278.0,65.0,5605205080326.0,4.0,50501.0,480000000.0
1649.0,S6,1.4462,358.0,278.0,65.0,5605205080326.0,4.0,50513.0,300000000.0
1649.0,S6,1.4462,358.0,278.0,65.0,5605205080326.0,4.0,,3720000000.0
1650.0,S6,1.4462,669.0,480.0,55.0,553407920096.0,4.0,50501.0,3180000000.0
1650.0,S6,1.4462,669.0,480.0,55.0,553407920096.0,4.0,50513.0,120000000.0
1650.0,S6,1.4462,669.0,480.0,55.0,553407920096.0,4.0,,300000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50501.0,7080000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50501.0,1320000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50501.0,20700000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50501.0,1560000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50501.0,22860000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,180000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,240000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,240000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,240000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,240000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,240000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,360000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,300000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,180000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,420000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,180000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,360000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,360000000.0
1652.0,S4,1.4565,1795.0,165.0,91.0,0.0,0.0,50512.0,300000000.0
1653.0,S6,1.0566,251.0,176.0,177.0,791876348923.0,0.0,50501.0,19500000000.0
1653.0,S6,1.0566,251.0,176.0,177.0,791876348923.0,0.0,50513.0,1440000000.0
1653.0,S6,1.0566,251.0,176.0,177.0,791876348923.0,0.0,50513.0,1800000000.0
1653.0,S6,1.0566,251.0,176.0,177.0,791876348923.0,0.0,,10500000000.0
1653.0,S6,1.0566,251.0,176.0,177.0,791876348923.0,0.0,,7740000000.0
1653.0,S6,1.0566,251.0,176.0,177.0,791876348923.0,0.0,,4380000000.0
1656.0,S6,1.7362,562.0,504.0,37.0,4165405457528.0,0.0,50501.0,1080000000.0
1656.0,S6,1.7362,562.0,504.0,37.0,4165405457528.0,0.0,50513.0,60000000.0
1656.0,S6,1.7362,562.0,504.0,37.0,4165405457528.0,0.0,,1080000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,50501.0,1920000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,50501.0,4260000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,50501.0,7020000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,50513.0,0.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,50513.0,1080000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,50513.0,180000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,,420000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,,180000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,,360000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,,2940000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,,420000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,,3240000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,,10560000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,,17220000000.0
1657.0,S6,1.7362,1044.0,999.0,28.0,4831460695958.0,0.0,,4440000000.0
1658.0,S3,1.7362,174.0,141.0,23.0,8961952847311.0,0.0,50501.0,660000000.0
1658.0,S3,1.7362,174.0,141.0,23.0,8961952847311.0,0.0,50501.0,16560000000.0
1658.0,S3,1.7362,174.0,141.0,23.0,8961952847311.0,0.0,50510.0,2880000000.0
1659.0,S6,1.7362,161.0,137.0,18.0,1748231640427.0,0.0,50501.0,420000000.0
1659.0,S6,1.7362,161.0,137.0,18.0,1748231640427.0,0.0,50501.0,11040000000.0
1659.0,S6,1.7362,161.0,137.0,18.0,1748231640427.0,0.0,50510.0,1380000000.0
1659.0,S6,1.7362,161.0,137.0,18.0,1748231640427.0,0.0,50510.0,5160000000.0
1659.0,S6,1.7362,161.0,137.0,18.0,1748231640427.0,0.0,50510.0,780000000.0
1659.0,S6,1.7362,161.0,137.0,18.0,1748231640427.0,0.0,50510.0,3540000000.0
1659.0,S6,1.7362,161.0,137.0,18.0,1748231640427.0,0.0,50510.0,3240000000.0
1659.0,S6,1.7362,161.0,137.0,18.0,1748231640427.0,0.0,50510.0,2580000000.0
1659.0,S6,1.7362,161.0,137.0,18.0,1748231640427.0,0.0,50510.0,5040000000.0
1660.0,S6,1.4462,570.0,470.0,150.0,719436358990.0,4.0,50501.0,5100000000.0
1660.0,S6,1.4462,570.0,470.0,150.0,719436358990.0,4.0,50513.0,420000000.0
1660.0,S6,1.4462,570.0,470.0,150.0,719436358990.0,4.0,,660000000.0
1660.0,S6,1.4462,570.0,470.0,150.0,719436358990.0,4.0,,480000000.0
1662.0,S6,1.3536,3798.0,318.0,160.0,160578075103.0,0.0,50501.0,12960000000.0
1662.0,S6,1.3536,3798.0,318.0,160.0,160578075103.0,0.0,,2700000000.0
1662.0,S6,1.3536,3798.0,318.0,160.0,160578075103.0,0.0,50513.0,3060000000.0
1668.0,S6,1.4057,350.0,192.0,152.0,10686866016.0,0.0,50501.0,10260000000.0
1668.0,S6,1.4057,350.0,192.0,152.0,10686866016.0,0.0,,1260000000.0
1669.0,S6,1.046,396.0,364.0,170.0,960515236064.0,0.0,50501.0,3720000000.0
1669.0,S6,1.046,396.0,364.0,170.0,960515236064.0,0.0,50513.0,420000000.0
1669.0,S6,1.046,396.0,364.0,170.0,960515236064.0,0.0,,660000000.0
1670.0,S6,1.4122,396.0,313.0,205.0,507362669268.0,1.0,50501.0,1320000000.0
1670.0,S6,1.4122,396.0,313.0,205.0,507362669268.0,1.0,50513.0,180000000.0
1670.0,S6,1.4122,396.0,313.0,205.0,507362669268.0,1.0,,540000000.0
1691.0,S6,1.0038,585.0,500.0,112.0,733589874313.0,0.0,50513.0,660000000.0
1691.0,S6,1.0038,585.0,500.0,112.0,733589874313.0,0.0,,780000000.0
1691.0,S6,1.0038,585.0,500.0,112.0,733589874313.0,0.0,,660000000.0
1692.0,S6,1.0038,530.0,400.0,100.0,15756318090.0,0.0,50501.0,4260000000.0
1692.0,S6,1.0038,530.0,400.0,100.0,15756318090.0,0.0,50513.0,540000000.0
1692.0,S6,1.0038,530.0,400.0,100.0,15756318090.0,0.0,,1080000000.0
1693.0,S6,1.0038,700.0,620.0,500.0,1273231901.0,0.0,50501.0,2100000000.0
1693.0,S6,1.0038,700.0,620.0,500.0,1273231901.0,0.0,50514.0,60000000.0
1693.0,S6,1.0038,700.0,620.0,500.0,1273231901.0,0.0,50514.0,60000000.0
1693.0,S6,1.0038,700.0,620.0,500.0,1273231901.0,0.0,,960000000.0
1698.0,S6,1.4541,279.0,225.0,64.0,9559966356383.0,4.0,50513.0,180000000.0
1699.0,S6,1.4404,495.0,432.0,65.0,6166658449216.0,4.0,50501.0,4920000000.0
1699.0,S6,1.4404,495.0,432.0,65.0,6166658449216.0,4.0,50513.0,180000000.0
1699.0,S6,1.4404,495.0,432.0,65.0,6166658449216.0,4.0,,1320000000.0
1701.0,S6,1.0503,652.0,488.0,280.0,5322120.0,0.0,50501.0,3780000000.0
1701.0,S6,1.0503,652.0,488.0,280.0,5322120.0,0.0,50514.0,120000000.0
1701.0,S6,1.0503,652.0,488.0,280.0,5322120.0,0.0,,720000000.0
1754.0,S6,1.4313,618.0,492.0,35.0,720520059031.0,1.0,50501.0,6660000000.0
1754.0,S6,1.4313,618.0,492.0,35.0,720520059031.0,1.0,50513.0,480000000.0
1754.0,S6,1.4313,618.0,492.0,35.0,720520059031.0,1.0,,600000000.0
1755.0,S6,1.4313,620.0,580.0,98.0,7706963634.0,1.0,50501.0,1740000000.0
1755.0,S6,1.4313,620.0,580.0,98.0,7706963634.0,1.0,50513.0,120000000.0
1755.0,S6,1.4313,620.0,580.0,98.0,7706963634.0,1.0,,180000000.0
1756.0,S6,1.4313,644.0,492.0,98.0,318391183846.0,1.0,50501.0,5280000000.0
1756.0,S6,1.4313,644.0,492.0,98.0,318391183846.0,1.0,50513.0,480000000.0
1756.0,S6,1.4313,644.0,492.0,98.0,318391183846.0,1.0,,600000000.0
1762.0,S6,1.7362,1241.0,1202.0,25.0,7418489390104.0,0.0,50501.0,2040000000.0
1762.0,S6,1.7362,1241.0,1202.0,25.0,7418489390104.0,0.0,50513.0,1800000000.0
1762.0,S6,1.7362,1241.0,1202.0,25.0,7418489390104.0,0.0,,1020000000.0
1763.0,S6,1.7362,85405.0,815.0,25.0,1837000539809.0,0.0,50501.0,3300000000.0
1763.0,S6,1.7362,85405.0,815.0,25.0,1837000539809.0,0.0,50513.0,660000000.0
1763.0,S6,1.7362,85405.0,815.0,25.0,1837000539809.0,0.0,,3900000000.0
1764.0,S6,1.7362,64605.0,613.0,22.0,5765019048178.0,0.0,50501.0,0.0
1764.0,S6,1.7362,64605.0,613.0,22.0,5765019048178.0,0.0,50501.0,3300000000.0
1764.0,S6,1.7362,64605.0,613.0,22.0,5765019048178.0,0.0,50513.0,1080000000.0
1764.0,S6,1.7362,64605.0,613.0,22.0,5765019048178.0,0.0,,2460000000.0
1765.0,S6,1.7362,13592.0,1320.0,25.0,7516351034770.0,0.0,50501.0,2220000000.0
1765.0,S6,1.7362,13592.0,1320.0,25.0,7516351034770.0,0.0,50513.0,540000000.0
1765.0,S6,1.7362,13592.0,1320.0,25.0,7516351034770.0,0.0,,660000000.0
1766.0,S6,1.7362,8321.0,793.0,24.0,6086391394362.0,0.0,50501.0,3120000000.0
1766.0,S6,1.7362,8321.0,793.0,24.0,6086391394362.0,0.0,50513.0,60000000.0
1766.0,S6,1.7362,8321.0,793.0,24.0,6086391394362.0,0.0,50513.0,1260000000.0
1766.0,S6,1.7362,8321.0,793.0,24.0,6086391394362.0,0.0,50513.0,1320000000.0
1766.0,S6,1.7362,8321.0,793.0,24.0,6086391394362.0,0.0,,360000000.0
1766.0,S6,1.7362,8321.0,793.0,24.0,6086391394362.0,0.0,,1920000000.0
1767.0,S6,1.7362,95818.0,913.0,27.0,2917936605835.0,0.0,50501.0,5880000000.0
1767.0,S6,1.7362,95818.0,913.0,27.0,2917936605835.0,0.0,50513.0,2940000000.0
1767.0,S6,1.7362,95818.0,913.0,27.0,2917936605835.0,0.0,50513.0,720000000.0
1767.0,S6,1.7362,95818.0,913.0,27.0,2917936605835.0,0.0,,1260000000.0
1767.0,S6,1.7362,95818.0,913.0,27.0,2917936605835.0,0.0,,4500000000.0
1767.0,S6,1.7362,95818.0,913.0,27.0,2917936605835.0,0.0,,7020000000.0
1767.0,S6,1.7362,95818.0,913.0,27.0,2917936605835.0,0.0,,6960000000.0
1767.0,S6,1.7362,95818.0,913.0,27.0,2917936605835.0,0.0,,16200000000.0
1768.0,S6,1.7362,7321.0,693.0,24.0,9801683820137.0,0.0,50501.0,2460000000.0
1768.0,S6,1.7362,7321.0,693.0,24.0,9801683820137.0,0.0,50501.0,1800000000.0
1768.0,S6,1.7362,7321.0,693.0,24.0,9801683820137.0,0.0,50513.0,0.0
1768.0,S6,1.7362,7321.0,693.0,24.0,9801683820137.0,0.0,50513.0,1740000000.0
1768.0,S6,1.7362,7321.0,693.0,24.0,9801683820137.0,0.0,,5580000000.0
1769.0,S6,1.658,500.0,435.0,53.0,4365486198026.0,0.0,50501.0,360000000.0
1769.0,S6,1.658,500.0,435.0,53.0,4365486198026.0,0.0,50501.0,16680000000.0
1769.0,S6,1.658,500.0,435.0,53.0,4365486198026.0,0.0,50513.0,180000000.0
1769.0,S6,1.658,500.0,435.0,53.0,4365486198026.0,0.0,50513.0,840000000.0
1769.0,S6,1.658,500.0,435.0,53.0,4365486198026.0,0.0,,2760000000.0
1769.0,S6,1.658,500.0,435.0,53.0,4365486198026.0,0.0,,0.0
1769.0,S6,1.658,500.0,435.0,53.0,4365486198026.0,0.0,,2100000000.0
1776.0,S6,1.046,468.0,436.0,165.0,712310004732.0,0.0,50501.0,2820000000.0
1776.0,S6,1.046,468.0,436.0,165.0,712310004732.0,0.0,,0.0
1776.0,S6,1.046,468.0,436.0,165.0,712310004732.0,0.0,50513.0,240000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,50501.0,13800000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,50501.0,9300000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,,540000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,50513.0,240000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,50513.0,120000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,,0.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,,2100000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,,4500000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,,4680000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,,1980000000.0
1781.0,S1,1.4571,650.0,480.0,150.0,621189659251.0,4.0,,15180000000.0
1782.0,S6,1.4021,620.0,180.0,30.0,42546461458.0,1.0,50501.0,12060000000.0
1782.0,S6,1.4021,620.0,180.0,30.0,42546461458.0,1.0,,2340000000.0
1782.0,S6,1.4021,620.0,180.0,30.0,42546461458.0,1.0,,3360000000.0
1782.0,S6,1.4021,620.0,180.0,30.0,42546461458.0,1.0,,1860000000.0
1792.0,S6,1.0566,410.0,247.0,64.0,2559655176.0,0.0,50501.0,3300000000.0
1792.0,S6,1.0566,410.0,247.0,64.0,2559655176.0,0.0,50513.0,960000000.0
1792.0,S6,1.0566,410.0,247.0,64.0,2559655176.0,0.0,,2340000000.0
